Year_Birth,Education,Marital_Status,Income,Kidhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumStorePurchases,NumWebVisitsMonth,Complain,WebPurchases,Age,Children,TotalSpent,CustomerType
1950,PhD,Widow,76842.0,0,37,605,10,345,84,54,32,7,0,0,0,76,0,1130,Não Comprador
1976,Graduation,Together,29478.0,1,59,8,0,7,3,1,1,3,6,0,0,50,1,20,Não Comprador
1956,Graduation,Single,46998.0,0,55,172,41,86,45,6,27,5,7,0,1,70,0,377,Comprador
1990,Graduation,Single,96843.0,0,60,448,71,951,40,17,17,10,2,0,1,36,0,1544,Comprador
1950,PhD,Widow,56551.0,1,48,67,4,32,17,2,16,4,4,0,0,76,1,138,Não Comprador
1965,Master,Married,70053.0,0,38,512,53,98,81,179,89,10,5,0,1,61,0,1012,Comprador
1962,PhD,Widow,71670.0,0,8,1462,16,128,0,0,160,6,6,0,1,64,0,1766,Comprador
1978,Graduation,Married,44359.0,1,19,20,0,14,7,3,1,4,3,0,0,48,1,45,Não Comprador
1952,Graduation,Single,40887.0,1,32,50,4,44,10,10,43,3,9,0,0,74,1,161,Não Comprador
1966,Graduation,Divorced,48877.0,0,27,102,1,15,2,0,24,4,7,0,0,60,0,144,Não Comprador
1947,Graduation,Together,74485.0,0,58,499,149,815,173,49,49,12,3,0,1,79,0,1734,Comprador
1972,Graduation,Together,64474.0,0,59,381,35,172,56,86,93,10,5,0,1,54,0,823,Comprador
1963,Graduation,Together,77226.0,0,29,631,43,239,128,76,21,12,3,0,1,63,0,1138,Comprador
1949,Graduation,Widow,72643.0,0,60,526,80,553,123,94,53,7,2,0,0,77,0,1429,Não Comprador
1978,Master,Together,85738.0,0,41,913,26,376,17,26,13,11,1,0,0,48,0,1371,Não Comprador
1966,Graduation,Divorced,55686.0,0,27,673,0,199,37,47,26,5,4,0,1,60,0,982,Comprador
1983,Graduation,Single,39062.0,1,28,23,0,9,0,0,12,3,4,0,0,43,1,44,Não Comprador
1971,Graduation,Together,34600.0,1,8,199,33,60,8,3,15,5,8,0,1,55,1,318,Comprador
1975,Graduation,Married,40794.0,0,18,261,23,73,4,23,50,5,7,0,1,51,0,434,Comprador
1971,2n Cycle,Married,54690.0,1,76,111,16,37,7,9,18,5,3,0,0,55,1,198,Não Comprador
1969,Graduation,Married,4428.0,0,0,16,4,12,2,4,321,0,1,0,1,57,0,359,Comprador
1963,2n Cycle,Married,32632.0,0,32,63,151,137,153,19,53,8,5,0,1,63,0,576,Comprador
1968,PhD,Single,38236.0,1,2,58,0,18,2,0,10,4,7,0,0,58,1,88,Não Comprador
1979,Graduation,Married,36781.0,1,16,29,1,17,0,3,13,2,8,0,0,47,1,63,Não Comprador
1984,Master,Single,31385.0,1,56,3,2,12,0,1,9,2,8,0,0,42,1,27,Não Comprador
1984,Graduation,Married,24570.0,1,97,28,34,62,11,14,44,4,9,0,1,42,1,193,Comprador
1974,PhD,Divorced,25509.0,1,15,40,3,30,10,7,11,3,9,0,0,52,1,101,Não Comprador
1951,Graduation,Married,94642.0,0,35,879,143,797,106,143,143,9,1,0,1,75,0,2211,Comprador
1962,Master,Married,58646.0,0,3,62,1,44,6,5,22,4,4,0,0,64,0,140,Não Comprador
1975,Graduation,Single,53201.0,1,49,280,7,81,20,0,27,5,7,0,1,51,1,415,Comprador
1957,Graduation,Together,21994.0,0,4,9,0,6,3,1,3,3,5,0,0,69,0,22,Não Comprador
1978,Graduation,Married,57113.0,1,45,182,4,33,0,2,42,5,7,0,1,48,1,263,Comprador
1991,Graduation,Married,51373.0,0,37,83,2,101,64,26,117,3,4,0,0,35,0,393,Não Comprador
1986,Graduation,Married,23477.0,1,39,38,15,54,3,8,29,4,8,0,0,40,1,147,Não Comprador
1956,Graduation,Married,58116.0,0,38,228,19,130,4,11,51,8,2,0,0,70,0,443,Não Comprador
1963,PhD,Divorced,72968.0,0,8,1092,37,592,145,37,55,8,3,0,1,63,0,1958,Comprador
1971,Master,Married,39791.0,0,89,85,15,27,13,13,21,4,7,0,0,55,0,174,Não Comprador
1947,Master,Single,91712.0,0,47,1276,24,746,94,29,48,11,3,0,1,79,0,2217,Comprador
1958,Graduation,Single,94472.0,0,75,1017,33,417,108,100,16,5,5,0,1,68,0,1691,Comprador
1960,Graduation,Together,13672.0,1,86,6,2,9,2,1,5,3,8,0,0,66,1,25,Não Comprador
1980,2n Cycle,Married,96547.0,0,4,448,21,125,52,101,62,8,2,0,1,46,0,809,Comprador
1975,Graduation,Married,79205.0,0,73,504,23,117,179,28,44,4,4,0,1,51,0,895,Comprador
1975,PhD,Together,56559.0,0,46,226,22,133,41,31,31,8,4,0,1,51,0,484,Comprador
1973,PhD,Married,32644.0,1,38,239,3,141,0,7,23,6,8,0,1,53,1,413,Comprador
1980,2n Cycle,Single,67506.0,0,73,90,38,67,33,36,67,6,3,0,1,46,0,331,Comprador
1970,Graduation,Single,24206.0,1,66,7,2,8,3,2,3,3,6,0,0,56,1,25,Não Comprador
1967,PhD,Divorced,28420.0,1,36,4,2,5,2,0,0,2,6,0,0,59,1,13,Não Comprador
1970,Graduation,Married,22979.0,1,29,16,17,19,20,21,22,2,8,0,0,56,1,115,Não Comprador
1966,Graduation,Single,33279.0,0,29,10,3,3,0,0,0,3,3,0,0,60,0,16,Não Comprador
1972,Master,Single,46423.0,1,6,68,0,16,0,0,8,4,7,0,0,54,1,92,Não Comprador
1977,Graduation,Married,30368.0,0,97,35,0,13,2,0,2,3,8,0,0,49,0,52,Não Comprador
1970,Graduation,Married,63684.0,0,61,575,80,428,208,93,80,8,5,0,1,56,0,1464,Comprador
1964,Graduation,Divorced,41638.0,0,68,315,0,31,4,0,91,3,8,0,1,62,0,441,Comprador
1959,PhD,Divorced,68805.0,0,73,182,2,49,17,13,20,7,2,0,0,67,0,283,Não Comprador
1966,PhD,Together,65814.0,0,90,561,14,113,10,14,35,10,5,0,1,60,0,747,Comprador
1958,Graduation,Divorced,71964.0,0,81,587,51,932,180,34,86,5,3,0,1,68,0,1870,Comprador
1986,Graduation,Single,39146.0,1,1,94,1,33,13,12,12,4,8,0,1,40,1,165,Comprador
1977,Graduation,Together,96876.0,0,79,908,43,735,40,194,21,9,2,0,1,49,0,1941,Comprador
1981,Basic,Married,34445.0,0,92,228,122,122,208,129,30,8,9,0,1,45,0,839,Comprador
1958,Graduation,Single,68281.0,0,31,995,112,417,42,48,41,13,5,0,0,68,0,1655,Não Comprador
1975,2n Cycle,Married,37284.0,1,46,11,1,2,2,1,6,3,6,0,0,51,1,23,Não Comprador
1983,Graduation,Married,36790.0,0,14,3,3,14,15,21,10,2,9,0,0,43,0,66,Não Comprador
1967,Graduation,Together,27943.0,1,89,12,1,16,4,1,3,3,8,0,0,59,1,37,Não Comprador
1951,Graduation,Divorced,22263.0,1,31,17,0,2,0,0,2,3,6,1,0,75,1,21,Não Comprador
1972,Graduation,Together,30261.0,1,75,8,0,5,0,3,6,3,8,0,0,54,1,22,Não Comprador
1978,Graduation,Together,28587.0,1,42,22,4,17,12,10,13,4,6,0,0,48,1,78,Não Comprador
1982,Master,Married,43815.0,1,53,14,10,29,4,7,15,3,6,0,0,44,1,79,Não Comprador
1956,Graduation,Married,48195.0,1,53,106,27,68,52,7,5,5,6,0,1,70,1,265,Comprador
1952,Master,Married,77027.0,0,23,820,57,242,45,0,11,6,4,0,1,74,0,1175,Comprador
1965,PhD,Married,71322.0,0,57,753,43,226,69,10,204,13,4,0,1,61,0,1305,Comprador
1979,Master,Married,32765.0,1,49,13,3,17,7,3,3,4,5,0,0,47,1,46,Não Comprador
1965,Graduation,Together,29672.0,1,6,9,1,3,0,4,8,3,6,0,0,61,1,25,Não Comprador
1953,Graduation,Divorced,23272.0,0,29,19,3,6,4,2,12,3,4,0,0,73,0,46,Não Comprador
1949,Master,Together,49912.0,0,5,520,8,223,32,49,42,7,8,0,1,77,0,874,Comprador
1985,2n Cycle,Together,7500.0,1,98,5,17,17,13,14,34,3,9,0,0,41,1,100,Não Comprador
1947,PhD,Widow,68117.0,0,80,618,44,215,0,17,36,4,6,0,1,79,0,930,Comprador
1955,Graduation,Married,67225.0,0,4,315,35,322,46,7,143,11,5,0,1,71,0,868,Comprador
1976,Graduation,Married,17649.0,1,70,15,1,23,0,5,1,3,8,0,0,50,1,45,Não Comprador
1975,Graduation,Together,55914.0,0,32,384,60,364,119,101,232,8,7,0,1,51,0,1260,Comprador
1984,Graduation,Married,40059.0,1,82,110,29,92,28,10,145,3,8,0,1,42,1,414,Comprador
1950,Graduation,Together,60905.0,0,27,208,17,76,36,17,38,7,2,0,0,76,0,392,Não Comprador
1977,Graduation,Married,75330.0,1,94,555,82,257,93,61,61,12,6,0,1,49,1,1109,Comprador
1951,Graduation,Single,60689.0,0,23,240,90,216,63,6,24,10,3,0,1,75,0,639,Comprador
1984,Graduation,Married,38680.0,1,97,11,0,36,15,5,12,3,7,0,0,42,1,79,Não Comprador
1982,Graduation,Together,61416.0,0,25,848,154,323,201,61,78,10,6,0,1,44,0,1665,Comprador
1991,Graduation,Single,49767.0,0,92,202,47,197,55,42,149,8,4,0,1,35,0,692,Comprador
1970,Graduation,Single,83273.0,1,98,433,89,650,16,102,102,9,7,0,1,56,1,1392,Comprador
1981,Graduation,Married,29009.0,1,19,6,6,15,10,5,2,3,6,0,0,45,1,44,Não Comprador
1979,Master,Married,45057.0,1,80,37,0,7,3,0,3,3,5,0,0,47,1,50,Não Comprador
1971,Graduation,Married,37150.0,1,80,167,37,64,49,34,116,6,7,0,1,55,1,467,Comprador
1970,Graduation,Single,43020.0,1,79,45,7,99,4,25,43,4,6,0,1,56,1,223,Comprador
1959,Graduation,Married,53154.0,0,50,129,0,21,0,1,7,4,4,0,0,67,0,158,Não Comprador
1973,Graduation,Married,65308.0,0,60,713,0,264,120,80,34,12,4,0,1,53,0,1211,Comprador
1970,Graduation,Single,76467.0,1,44,676,161,426,210,44,58,5,6,0,0,56,1,1575,Não Comprador
1947,2n Cycle,Married,81044.0,0,0,450,26,535,73,98,26,10,1,0,1,79,0,1208,Comprador
1951,Graduation,Married,32871.0,1,28,22,2,12,0,2,5,3,4,0,0,75,1,43,Não Comprador
1975,Graduation,Single,55801.0,1,35,367,4,51,6,4,95,6,7,0,1,51,1,527,Comprador
1959,Graduation,Widow,76320.0,0,49,526,35,214,69,53,35,4,2,0,1,67,0,932,Comprador
1955,Master,Single,36927.0,1,46,51,0,16,0,0,4,3,8,0,0,71,1,71,Não Comprador
1953,Graduation,Together,48794.0,1,97,25,0,11,3,0,15,3,4,0,0,73,1,54,Não Comprador
1965,Graduation,Single,23478.0,0,51,28,6,27,12,17,39,3,8,0,0,61,0,129,Não Comprador
1973,Graduation,Divorced,71128.0,1,80,958,159,447,20,0,31,12,7,0,0,53,1,1615,Não Comprador
1976,PhD,Divorced,70179.0,0,10,532,88,168,69,44,133,13,5,0,1,50,0,1034,Comprador
1950,Graduation,Married,59462.0,0,29,724,17,143,0,8,196,12,7,0,1,76,0,1088,Comprador
1969,Master,Together,51381.5,1,52,375,42,48,94,66,96,4,3,0,1,57,1,721,Comprador
1969,Graduation,Together,38361.0,1,74,39,0,56,20,8,14,3,7,0,0,57,1,137,Não Comprador
1981,PhD,Single,51381.5,1,82,23,0,15,0,2,7,3,6,0,0,45,1,47,Não Comprador
1982,PhD,Together,70038.0,0,54,587,54,348,71,54,130,8,2,0,1,44,0,1244,Comprador
1978,Graduation,Together,42554.0,1,93,29,1,11,0,0,0,3,4,0,0,48,1,41,Não Comprador
1974,Graduation,Married,67445.0,0,63,757,80,217,29,80,11,12,6,0,1,52,0,1174,Comprador
1951,Graduation,Widow,67046.0,0,92,544,35,133,23,151,107,4,2,0,1,75,0,993,Comprador
1948,Graduation,Married,42192.0,0,40,40,15,15,17,6,7,3,4,0,0,78,0,100,Não Comprador
1952,PhD,Married,77610.0,0,70,1245,33,332,21,33,16,4,7,0,1,74,0,1680,Comprador
1984,Graduation,Married,31761.0,1,96,19,1,20,16,14,28,4,5,0,0,42,1,98,Não Comprador
1979,Graduation,Together,34350.0,1,81,16,3,15,2,1,11,3,7,0,0,47,1,48,Não Comprador
1949,Graduation,Together,54591.0,0,63,376,4,94,12,9,24,8,5,0,1,77,0,519,Comprador
1956,Graduation,Married,71866.0,0,85,184,178,178,103,39,33,10,3,0,1,70,0,715,Comprador
1969,Graduation,Married,25293.0,1,51,15,0,11,0,2,9,2,8,0,0,57,1,37,Não Comprador
1987,PhD,Single,42000.0,0,23,124,83,267,85,59,35,11,5,0,1,39,0,653,Comprador
1983,Graduation,Married,69520.0,0,95,627,120,414,121,80,93,5,5,0,1,43,0,1455,Comprador
1970,Graduation,Divorced,64713.0,1,11,180,60,241,13,54,54,7,4,0,1,56,1,602,Comprador
1977,Master,Married,27889.0,1,42,14,0,4,0,0,8,2,6,0,0,49,1,26,Não Comprador
1960,Basic,Widow,22123.0,0,77,3,3,24,34,7,31,3,5,0,0,66,0,102,Não Comprador
1971,Graduation,Married,51381.5,1,82,71,1,16,0,0,9,3,8,0,0,55,1,97,Não Comprador
1954,Master,Together,51381.5,0,83,161,0,22,0,0,24,4,6,0,1,72,0,207,Comprador
1973,Graduation,Married,27803.0,1,40,8,26,46,38,9,49,4,8,0,0,53,1,176,Não Comprador
1955,Graduation,Single,51381.5,0,95,264,0,21,12,6,147,5,7,0,1,71,0,450,Comprador
1960,Graduation,Married,51651.0,0,32,293,6,23,13,6,92,5,8,0,1,66,0,433,Comprador
1988,Graduation,Married,68487.0,0,48,758,12,385,33,89,89,13,4,0,1,38,0,1366,Comprador
1943,Master,Widow,51381.5,0,75,532,126,490,164,126,126,11,1,0,1,83,0,1564,Comprador
1969,Graduation,Married,56796.0,0,24,656,38,161,62,47,37,7,7,0,1,57,0,1001,Comprador
1992,2n Cycle,Married,87000.0,0,61,196,25,607,67,17,49,7,2,0,1,34,0,961,Comprador
1959,Graduation,Married,79823.0,0,6,835,73,380,114,73,43,7,2,0,1,67,0,1518,Comprador
1980,Graduation,Single,30828.0,1,16,16,11,15,2,0,12,4,3,0,0,46,1,56,Não Comprador
1971,Master,Married,34109.0,0,39,9,1,5,2,1,4,3,4,0,0,55,0,22,Não Comprador
1974,Master,Divorced,53367.0,1,2,229,7,140,10,3,11,8,7,0,1,52,1,400,Comprador
1969,Basic,Together,22390.0,0,49,0,1,4,15,1,5,2,7,0,0,57,0,26,Não Comprador
1976,Graduation,Together,71322.0,0,31,121,24,124,24,15,42,7,2,0,1,50,0,350,Comprador
1993,Graduation,Absurd,79244.0,0,58,471,102,125,212,61,245,7,1,0,1,33,0,1216,Comprador
1949,Master,Together,49912.0,0,5,520,8,223,32,49,42,7,8,0,1,77,0,874,Comprador
1950,PhD,Married,48699.0,1,90,26,1,10,2,0,1,3,5,0,0,76,1,40,Não Comprador
1975,Graduation,Together,80144.0,0,47,240,132,445,250,192,108,8,1,0,0,51,0,1367,Não Comprador
1956,Graduation,Single,54252.0,1,25,178,4,26,8,4,44,5,6,0,1,70,1,264,Comprador
1976,Master,Married,81929.0,1,60,1486,55,278,49,0,185,10,6,0,1,50,1,2053,Comprador
1975,Graduation,Married,76068.0,0,67,1115,12,128,33,12,76,4,6,0,0,51,0,1376,Não Comprador
1976,Master,Married,53204.0,1,40,29,0,8,2,0,6,3,4,0,0,50,1,45,Não Comprador
1949,PhD,Together,67911.0,0,63,529,0,356,63,28,0,11,3,0,1,77,0,976,Comprador
1984,2n Cycle,Married,14796.0,1,1,13,3,8,7,4,16,3,9,0,0,42,1,51,Não Comprador
1974,PhD,Married,78128.0,0,89,934,24,230,16,24,36,6,3,0,1,52,0,1264,Comprador
1972,Basic,Married,14188.0,0,40,2,7,11,16,12,27,4,6,0,0,54,0,75,Não Comprador
1986,Basic,Married,20425.0,1,5,4,12,5,3,16,17,3,7,0,0,40,1,57,Não Comprador
1962,Master,Married,58646.0,0,3,62,1,44,6,5,22,4,4,0,0,64,0,140,Não Comprador
1970,Graduation,Divorced,72967.0,0,1,158,35,179,0,0,125,8,5,0,1,56,0,497,Comprador
1949,Master,Married,48150.0,0,24,173,2,39,3,2,47,4,7,0,1,77,0,266,Comprador
1961,Graduation,Single,82332.0,0,89,830,59,968,51,79,19,12,2,0,1,65,0,2006,Comprador
1955,Graduation,Widow,58275.0,1,48,189,10,253,56,43,64,7,7,0,1,71,1,615,Comprador
1981,PhD,Together,44953.0,0,31,728,17,133,11,8,124,13,6,0,1,45,0,1021,Comprador
1953,Graduation,Together,34587.0,1,68,7,2,9,2,0,2,3,4,0,0,73,1,22,Não Comprador
1974,Master,Together,43018.0,0,46,35,4,17,7,6,64,2,5,0,0,52,0,133,Não Comprador
1954,Master,Married,45736.0,0,92,188,3,180,20,3,43,6,7,0,1,72,0,437,Comprador
1969,Master,Together,66476.0,0,80,742,28,152,25,9,57,10,4,0,1,57,0,1013,Comprador
1981,2n Cycle,Married,27733.0,1,16,0,7,5,26,2,17,3,7,0,0,45,1,57,Não Comprador
1952,PhD,Together,69805.0,0,50,750,71,174,13,10,20,11,2,0,1,74,0,1038,Comprador
1962,Master,Single,72217.0,0,93,816,42,450,55,56,154,8,2,0,0,64,0,1573,Não Comprador
1971,Graduation,Divorced,25818.0,1,51,5,2,8,2,2,9,2,7,0,0,55,1,28,Não Comprador
1976,Master,Together,37509.0,1,24,37,5,56,12,8,5,4,7,0,0,50,1,123,Não Comprador
1976,2n Cycle,Together,25176.0,1,79,4,0,4,0,0,5,2,7,0,0,50,1,13,Não Comprador
1980,Graduation,Married,43586.0,0,26,99,2,11,4,0,16,4,8,0,0,46,0,132,Não Comprador
1956,2n Cycle,Married,53230.0,0,86,176,72,98,136,21,229,12,5,0,1,70,0,732,Comprador
1957,Graduation,Together,50116.0,1,68,54,0,10,0,0,2,4,5,0,0,69,1,66,Não Comprador
1972,Graduation,Together,84906.0,0,98,997,15,414,99,30,76,12,2,0,1,54,0,1631,Comprador
1966,Graduation,Married,61286.0,0,34,356,0,107,19,9,117,8,5,0,1,60,0,608,Comprador
1986,PhD,Married,82333.0,0,60,1311,0,359,46,89,17,10,2,0,1,40,0,1822,Comprador
1965,PhD,Together,65220.0,0,3,890,63,292,0,25,12,7,6,0,1,61,0,1282,Comprador
1974,Graduation,Together,33590.0,2,65,4,0,2,0,0,2,2,7,0,0,52,2,8,Não Comprador
1976,Graduation,Divorced,30992.0,1,83,17,0,14,7,3,2,3,7,0,0,50,1,43,Não Comprador
1976,Master,Single,72309.0,0,64,960,0,883,50,38,0,8,3,0,1,50,0,1931,Comprador
1949,PhD,Married,156924.0,0,85,2,1,2,1,1,1,0,0,0,0,77,0,8,Não Comprador
1980,Basic,Married,16005.0,1,69,1,3,2,20,30,47,2,8,0,0,46,1,103,Não Comprador
1957,Master,Absurd,65487.0,0,48,240,67,500,199,0,163,6,2,0,0,69,0,1169,Não Comprador
1965,Graduation,Married,58692.0,0,21,301,11,61,4,7,11,4,7,0,1,61,0,395,Comprador
1969,Graduation,Widow,40590.0,1,30,154,0,50,6,11,37,3,6,0,0,57,1,258,Não Comprador
1970,Graduation,Single,20587.0,1,39,2,3,6,4,1,9,2,7,0,0,56,1,25,Não Comprador
1954,Master,Divorced,62637.0,0,76,104,12,48,4,12,5,5,2,0,0,72,0,185,Não Comprador
1966,Master,Divorced,29435.0,1,11,70,3,37,4,2,64,2,9,0,0,60,1,180,Não Comprador
1974,Graduation,Divorced,19346.0,1,26,2,0,9,3,6,2,3,8,0,0,52,1,22,Não Comprador
1971,Graduation,Married,35788.0,1,34,23,2,11,3,1,4,3,6,0,0,55,1,44,Não Comprador
1968,Graduation,Divorced,36997.0,1,72,43,4,12,8,0,27,4,5,0,0,58,1,94,Não Comprador
1957,Graduation,Married,23539.0,0,13,4,24,11,16,1,25,4,6,0,0,69,0,81,Não Comprador
1973,Graduation,Single,65333.0,0,58,654,7,92,0,15,30,8,6,0,1,53,0,798,Comprador
1957,Graduation,Single,78499.0,0,12,912,72,170,47,36,97,4,4,0,1,69,0,1334,Comprador
1971,PhD,Together,29732.0,1,23,25,0,8,0,1,4,2,9,0,0,55,1,38,Não Comprador
1960,Master,Together,41275.0,1,33,24,4,22,0,2,9,3,5,0,0,66,1,61,Não Comprador
1973,PhD,Together,63516.0,1,30,141,11,114,15,14,5,7,5,0,1,53,1,300,Comprador
1962,PhD,Married,42769.0,0,15,71,0,13,3,1,0,4,4,0,0,64,0,88,Não Comprador
1958,Master,Married,49572.0,1,25,35,1,16,0,1,1,3,7,0,0,68,1,54,Não Comprador
1972,Graduation,Married,69209.0,0,4,496,32,849,229,48,128,6,4,0,1,54,0,1782,Comprador
1976,Graduation,Married,17148.0,1,80,9,9,11,13,10,16,3,8,0,0,50,1,68,Não Comprador
1969,Graduation,Widow,40590.0,1,30,154,0,50,6,11,37,3,6,0,0,57,1,258,Não Comprador
1976,Master,Together,30560.0,1,6,9,1,5,4,5,7,3,7,0,0,50,1,31,Não Comprador
1983,2n Cycle,Married,32146.0,1,16,26,3,23,4,7,3,4,6,0,0,43,1,66,Não Comprador
1964,2n Cycle,Divorced,41713.0,1,57,77,8,44,10,10,25,4,6,0,0,62,1,174,Não Comprador
1975,Master,Together,34176.0,0,9,11,2,7,4,2,2,3,3,0,0,51,0,28,Não Comprador
1955,PhD,Married,58482.0,0,59,576,7,115,19,7,7,9,6,0,1,71,0,731,Comprador
1965,Graduation,Single,59686.0,0,78,89,15,89,34,42,5,6,4,0,1,61,0,274,Comprador
1964,PhD,Married,60896.0,0,90,1013,30,399,60,46,153,4,6,0,1,62,0,1701,Comprador
1980,Graduation,Together,62994.0,1,74,224,12,48,4,12,12,4,6,0,1,46,1,312,Comprador
1957,Graduation,Together,47320.0,0,10,200,19,111,50,15,19,8,6,0,1,69,0,414,Comprador
1949,2n Cycle,Widow,74859.0,0,63,570,73,614,133,102,73,11,3,0,1,77,0,1565,Comprador
1992,Basic,Single,15253.0,1,13,1,3,3,8,1,13,3,7,0,0,34,1,29,Não Comprador
1974,PhD,Single,31560.0,1,98,62,1,20,4,0,7,3,8,0,0,52,1,94,Não Comprador
1954,Graduation,Divorced,72071.0,0,4,531,69,300,150,138,150,8,2,0,1,72,0,1338,Comprador
1990,Master,Single,91172.0,0,94,162,28,818,0,28,56,7,3,0,1,36,0,1092,Comprador
1984,Graduation,Married,90000.0,0,91,675,144,133,94,192,241,5,1,0,1,42,0,1479,Comprador
1981,Graduation,Single,41967.0,1,66,23,4,10,0,2,15,3,4,0,0,45,1,54,Não Comprador
1965,Graduation,Single,69263.0,0,14,492,5,32,13,5,21,7,6,0,1,61,0,568,Comprador
1970,2n Cycle,Divorced,65706.0,0,77,918,10,129,13,0,129,12,7,0,1,56,0,1199,Comprador
1975,Graduation,Together,60934.0,0,41,224,155,155,192,93,54,11,4,0,1,51,0,873,Comprador
1951,Graduation,Married,71965.0,0,21,572,19,286,50,38,248,5,3,0,1,75,0,1213,Comprador
1955,Graduation,Married,65210.0,0,25,626,0,70,0,7,28,8,6,0,1,71,0,731,Comprador
1975,PhD,Married,79174.0,0,2,1074,37,518,193,92,129,7,2,0,1,51,0,2043,Comprador
1967,Master,Divorced,81380.0,0,51,741,68,689,224,68,103,10,2,0,1,59,0,1893,Comprador
1973,PhD,YOLO,48432.0,0,3,322,3,50,4,3,42,6,8,0,1,53,0,424,Comprador
1971,Graduation,Married,52914.0,0,32,254,10,44,30,10,227,3,7,0,1,55,0,575,Comprador
1955,Graduation,Together,38946.0,0,84,116,6,82,6,6,41,6,5,0,0,71,0,257,Não Comprador
1974,Graduation,Married,26067.0,1,49,22,2,18,0,2,12,3,8,0,0,52,1,56,Não Comprador
1972,PhD,Married,44325.0,0,69,516,0,21,0,0,5,7,8,0,1,54,0,542,Comprador
1964,Graduation,Married,42523.0,0,96,14,36,11,3,26,35,4,2,0,0,62,0,125,Não Comprador
1978,Basic,Single,26487.0,1,23,2,8,10,12,14,23,3,5,0,0,48,1,69,Não Comprador
1957,2n Cycle,Married,53233.0,0,18,28,0,9,3,0,0,3,4,0,0,69,0,40,Não Comprador
1960,Graduation,Married,67716.0,0,8,530,142,217,62,9,56,13,5,0,1,66,0,1016,Comprador
1972,Master,Married,76234.0,0,21,519,50,167,130,0,41,11,3,0,1,54,0,907,Comprador
1956,PhD,Married,84117.0,0,60,611,76,749,59,45,26,6,2,0,1,70,0,1566,Comprador
1957,Master,Together,65487.0,0,48,240,67,500,199,0,163,6,2,0,0,69,0,1169,Não Comprador
1972,Basic,Married,25224.0,1,36,4,9,12,11,2,8,3,3,0,0,54,1,46,Não Comprador
1983,Master,Single,89616.0,0,36,671,47,655,145,111,15,12,2,0,1,43,0,1644,Comprador
1971,Graduation,Divorced,40851.0,1,63,23,1,7,0,4,24,2,7,0,0,55,1,59,Não Comprador
1947,Graduation,Married,27469.0,0,2,9,1,2,3,2,0,3,6,0,0,79,0,17,Não Comprador
1957,2n Cycle,Married,82347.0,0,38,556,54,845,202,133,63,10,3,0,1,69,0,1853,Comprador
1957,Graduation,Married,73803.0,0,61,833,80,363,52,26,174,6,6,0,1,69,0,1528,Comprador
1952,Master,Single,8820.0,1,52,12,0,13,4,2,4,3,8,0,0,74,1,35,Não Comprador
1974,Graduation,Single,43322.0,0,25,56,7,48,10,2,18,4,7,0,0,52,0,141,Não Comprador
1973,Graduation,Together,55593.0,0,63,293,8,124,11,4,106,3,6,0,1,53,0,546,Comprador
1954,Graduation,Married,50501.0,1,10,297,0,38,13,0,152,4,6,0,1,72,1,500,Comprador
1975,Graduation,Married,37085.0,1,65,39,1,16,2,0,3,3,8,0,0,51,1,61,Não Comprador
1990,Basic,Single,16185.0,1,71,5,11,16,21,8,45,2,8,0,0,36,1,106,Não Comprador
1969,Graduation,Single,57731.0,0,0,266,21,300,65,8,44,6,6,0,1,57,0,704,Comprador
1973,PhD,YOLO,48432.0,0,3,322,3,50,4,3,42,6,8,0,1,53,0,424,Comprador
1978,Graduation,Married,73807.0,0,88,366,124,156,71,78,54,11,2,0,1,48,0,849,Comprador
1990,Graduation,Married,18929.0,0,15,32,0,8,23,4,18,4,6,0,0,36,0,85,Não Comprador
1968,Graduation,Single,35893.0,1,80,158,0,23,0,0,18,5,8,0,0,58,1,199,Não Comprador
1980,Graduation,Married,61014.0,0,17,269,129,495,182,43,29,4,7,0,1,46,0,1147,Comprador
1954,Graduation,Together,32144.0,1,76,41,0,10,0,0,3,3,7,0,0,72,1,54,Não Comprador
1963,Basic,Together,14918.0,0,52,3,3,3,15,4,15,3,6,0,0,63,0,43,Não Comprador
1963,Graduation,Divorced,45146.0,1,28,33,0,5,0,0,15,2,4,0,0,63,1,53,Não Comprador
1955,2n Cycle,Divorced,41769.0,0,31,302,29,131,32,0,27,7,8,0,1,71,0,521,Comprador
1981,Graduation,Together,88325.0,0,42,519,71,860,93,27,53,9,2,0,1,45,0,1623,Comprador
1950,Master,Divorced,38054.0,1,24,23,2,17,2,1,0,3,7,0,0,76,1,45,Não Comprador
1995,2n Cycle,Single,80617.0,0,42,594,51,631,72,55,32,8,2,0,1,31,0,1435,Comprador
1976,Graduation,Married,5305.0,0,12,12,4,7,1,3,5,0,13,0,0,50,0,32,Não Comprador
1954,Graduation,Together,36807.0,1,88,4,2,5,0,0,5,2,6,0,0,72,1,16,Não Comprador
1983,Graduation,Together,28427.0,1,67,18,3,19,3,3,6,3,8,0,0,43,1,52,Não Comprador
1948,PhD,Widow,82032.0,0,54,332,194,377,149,125,57,7,1,0,1,78,0,1234,Comprador
1978,Graduation,Together,22775.0,1,40,5,1,8,0,0,1,2,8,0,0,48,1,15,Não Comprador
1985,Master,Together,40101.0,1,73,171,3,129,26,24,62,6,7,0,1,41,1,415,Comprador
